timestamp,TP9,AF7,AF8,TP10
1732134922.776125,-876.46484375,-144.04296875,-630.37109375,-402.83203125
1732134922.776125,-76.171875,-971.6796875,-809.5703125,-861.81640625
1732134922.776125,-1000.0,524.4140625,762.6953125,702.1484375
1732134922.776125,-223.6328125,-768.06640625,-823.73046875,-796.38671875
1732134922.776125,-836.42578125,163.57421875,24.4140625,153.3203125
1732134922.776125,243.65234375,-1000.0,-1000.0,-1000.0
1732134922.776125,-1000.0,-100.5859375,56.640625,38.57421875
1732134922.776125,-647.94921875,-758.30078125,-748.046875,-738.28125
1732134922.776125,-985.83984375,397.94921875,191.40625,187.98828125
1732134922.776125,454.1015625,-1000.0,-1000.0,-1000.0
1732134922.776125,-1000.0,-282.2265625,-278.80859375,-273.4375
1732134922.776125,-1000.0,-901.85546875,-816.89453125,-845.703125
1732134922.776125,253.41796875,941.40625,544.921875,693.359375
1732134922.776125,950.1953125,-628.41796875,-1000.0,-963.8671875
1732134922.776125,-572.265625,-627.44140625,-433.10546875,-495.1171875
1732134922.776125,-1000.0,915.52734375,-982.91015625,980.46875
1732134922.776125,-197.75390625,-838.37890625,-947.75390625,-881.34765625
1732134922.776125,-864.74609375,22.94921875,-383.7890625,-214.84375
1732134922.776125,35.15625,-1000.0,-958.984375,-980.46875
1732134922.776125,-1000.0,303.7109375,576.171875,531.25
1732134922.776125,-333.49609375,-747.0703125,-785.15625,-771.484375
1732134922.776125,-862.79296875,177.24609375,156.25,161.62109375
1732134922.776125,248.53515625,-1000.0,-1000.0,-1000.0
1732134922.776125,-1000.0,-901.85546875,-816.89453125,-845.703125
1732134922.776125,253.41796875,941.40625,544.921875,693.359375
1732134922.776125,950.1953125,-628.41796875,-1000.0,-963.8671875
1732134922.776125,-572.265625,-627.44140625,-433.10546875,-495.1171875
1732134922.776125,-1000.0,915.52734375,-982.91015625,980.46875
1732134922.776125,-197.75390625,-838.37890625,-947.75390625,-881.34765625
1732134922.776125,-864.74609375,22.94921875,-383.7890625,-214.84375
1732134922.776125,35.15625,-1000.0,-958.984375,-980.46875
1732134922.776125,-1000.0,303.7109375,576.171875,531.25
1732134922.776125,-333.49609375,-747.0703125,-785.15625,-771.484375
1732134922.776125,-862.79296875,177.24609375,156.25,161.62109375
1732134922.776125,248.53515625,-1000.0,-1000.0,-1000.0
1732134922.866125,-1000.0,-261.23046875,-64.94140625,-72.75390625
1732134922.866125,-797.8515625,-809.08203125,-751.953125,-752.44140625
1732134922.866125,844.23828125,570.3125,229.98046875,363.76953125
1732134922.866125,564.94140625,-1000.0,-1000.0,-1000.0
1732134922.866125,-958.49609375,-289.55078125,-276.3671875,-284.66796875
1732134922.866125,-1000.0,-939.94140625,-848.14453125,-883.30078125
1732134922.866125,45.8984375,-926.26953125,708.0078125,874.51171875
1732134922.866125,-945.3125,-347.16796875,-944.3359375,-731.4453125
1732134922.866125,-358.88671875,-815.91796875,-552.24609375,-622.55859375
1732134922.866125,-1000.0,757.8125,955.078125,925.78125
1732134922.866125,-215.8203125,-804.6875,-878.41796875,-852.05078125
1732134922.866125,-845.21484375,154.296875,-199.21875,-85.9375
1732134922.866125,-1000.0,-261.23046875,-64.94140625,-72.75390625
1732134922.866125,-797.8515625,-809.08203125,-751.953125,-752.44140625
1732134922.866125,844.23828125,570.3125,229.98046875,363.76953125
1732134922.866125,564.94140625,-1000.0,-1000.0,-1000.0
1732134922.866125,-958.49609375,-289.55078125,-276.3671875,-284.66796875
1732134922.866125,-1000.0,-939.94140625,-848.14453125,-883.30078125
1732134922.866125,45.8984375,-926.26953125,708.0078125,874.51171875
1732134922.866125,-945.3125,-347.16796875,-944.3359375,-731.4453125
1732134922.866125,-358.88671875,-815.91796875,-552.24609375,-622.55859375
1732134922.866125,-1000.0,757.8125,955.078125,925.78125
1732134922.866125,-215.8203125,-804.6875,-878.41796875,-852.05078125
1732134922.866125,-845.21484375,154.296875,-199.21875,-85.9375
1732134922.866125,-1000.0,-261.23046875,-64.94140625,-72.75390625
1732134922.866125,-797.8515625,-809.08203125,-751.953125,-752.44140625
1732134922.866125,844.23828125,570.3125,229.98046875,363.76953125
1732134922.866125,564.94140625,-1000.0,-1000.0,-1000.0
1732134922.866125,-958.49609375,-289.55078125,-276.3671875,-284.66796875
1732134922.866125,-1000.0,-939.94140625,-848.14453125,-883.30078125
1732134922.866125,45.8984375,-926.26953125,708.0078125,874.51171875
1732134922.866125,-945.3125,-347.16796875,-944.3359375,-731.4453125
1732134922.866125,-358.88671875,-815.91796875,-552.24609375,-622.55859375
1732134922.866125,-1000.0,757.8125,955.078125,925.78125
1732134922.866125,-215.8203125,-804.6875,-878.41796875,-852.05078125
1732134922.866125,-845.21484375,154.296875,-199.21875,-85.9375
1732134922.866125,-855.95703125,-137.6953125,-746.58203125,-549.31640625
1732134922.866125,-87.890625,-932.12890625,-633.30078125,-721.6796875
1732134922.866125,-1000.0,573.2421875,917.96875,860.3515625
1732134922.866125,-225.5859375,-772.4609375,-856.93359375,-828.125
1732134922.866125,-836.42578125,160.64453125,-56.15234375,67.3828125
1732134922.866125,243.1640625,-1000.0,-1000.0,-1000.0
1732134922.866125,-1000.0,-66.40625,236.328125,150.87890625
1732134922.866125,-644.04296875,-751.953125,-749.0234375,-737.3046875
1732134922.866125,-983.3984375,394.04296875,181.15234375,181.640625
1732134922.866125,359.86328125,-1000.0,-1000.0,-1000.0
1732134922.866125,-1000.0,-285.15625,-261.23046875,-279.296875
1732134922.866125,-1000.0,-894.04296875,-800.78125,-822.75390625
1732134922.866125,-855.95703125,-137.6953125,-746.58203125,-549.31640625
1732134922.866125,-87.890625,-932.12890625,-633.30078125,-721.6796875
1732134922.866125,-1000.0,573.2421875,917.96875,860.3515625
1732134922.866125,-225.5859375,-772.4609375,-856.93359375,-828.125
1732134922.866125,-836.42578125,160.64453125,-56.15234375,67.3828125
1732134922.866125,243.1640625,-1000.0,-1000.0,-1000.0
1732134922.866125,-1000.0,-66.40625,236.328125,150.87890625
1732134922.866125,-644.04296875,-751.953125,-749.0234375,-737.3046875
1732134922.866125,-983.3984375,394.04296875,181.15234375,181.640625
1732134922.866125,359.86328125,-1000.0,-1000.0,-1000.0
1732134922.866125,-1000.0,-285.15625,-261.23046875,-279.296875
1732134922.866125,-1000.0,-894.04296875,-800.78125,-822.75390625
